model	dataset	species	tx_id	gene	tx_biotype	orf_type	orf_tstart	orf_tstop	tx_len	psites_total	psites_in_orf	r_full	r_drop1	r_drop3	r_orf	r_drop_orf3	top1_frac	spread90	f0_obs_in_orf	score
attn	human_ruizorera	human	ENST00000393300.6	OLFML3	protein_coding	uORF	127	270	1961	8898	794	0.6092	0.5845	0.5735	0.5775	0.5866	0.0266	0.4353	0.6637	0.5419
attn	human_ruizorera	human	ENST00000375512.3	BICD2	protein_coding	annotated	69	2543	4636	5181	5147	0.5840	0.6011	0.5973	0.5600	0.5715	0.0181	0.5426	0.9023	0.5419
attn	human_ruizorera	human	ENST00000309007.9	DBN1	protein_coding	annotated	221	2170	2995	32351	32270	0.5534	0.5755	0.6050	0.5330	0.5840	0.0253	0.3594	0.8873	0.5419
attn	human_ruizorera	human	ENST00000438964.6	ACTN1	protein_coding	annotated	207	2870	3043	60697	59944	0.5695	0.5648	0.5879	0.5617	0.5794	0.0228	0.3532	0.8828	0.5417
attn	human_ruizorera	human	ENST00000221801.8	FBL	protein_coding	annotated	80	1045	1125	5472	5431	0.5861	0.7094	0.6548	0.5787	0.6466	0.0568	0.4539	0.8057	0.5416
attn	human_ruizorera	human	ENST00000262288.8	SCPEP1	protein_coding	annotated	30	1388	1921	2571	2527	0.5864	0.5864	0.6078	0.5778	0.5998	0.0342	0.5639	0.8698	0.5411
attn	human_ruizorera	human	ENST00000678507.1	NDUFS2	protein_coding	annotated	312	1703	1891	31023	30959	0.6461	0.6012	0.6010	0.6345	0.5844	0.0261	0.3483	0.8632	0.5409
attn	human_ruizorera	human	ENST00000397519.6	PSIP1	protein_coding	annotated	102	1103	1664	2808	2747	0.6981	0.7057	0.6517	0.6919	0.6430	0.0559	0.4436	0.8416	0.5403
attn	human_ruizorera	human	ENST00000370631.4	PI4K2A	protein_coding	annotated	73	1512	4204	873	866	0.6501	0.6058	0.7308	0.6439	0.7252	0.0893	0.5152	0.8118	0.5401
attn	human_ruizorera	human	ENST00000457458.6	CDK16	protein_coding	annotated	421	1929	3158	4635	4546	0.4966	0.5614	0.6308	0.4951	0.6351	0.0524	0.5010	0.8682	0.5400
attn	human_ruizorera	human	ENST00000262061.7	COPZ1	protein_coding	annotated	34	567	1890	10705	10664	0.7227	0.7427	0.6942	0.6943	0.6513	0.0601	0.3529	0.8606	0.5396
attn	human_ruizorera	human	ENST00000245206.10	GOT2	protein_coding	annotated	89	1381	2421	16390	16377	0.5447	0.5802	0.6310	0.5204	0.6080	0.0396	0.3810	0.8633	0.5392
attn	human_ruizorera	human	ENST00000445140.6	FXR1	protein_coding	annotated	15	1634	2651	20592	19882	0.5703	0.5966	0.6224	0.5533	0.6041	0.0378	0.3684	0.8592	0.5388
attn	human_ruizorera	human	ENST00000903489.1	SAR1B	protein_coding	annotated	587	1240	1766	7712	7664	0.6802	0.6733	0.6552	0.6463	0.6094	0.0406	0.4131	0.8434	0.5387
attn	human_ruizorera	human	ENST00000262316.10	RHBDF1	protein_coding	annotated	144	2711	2992	1272	1262	0.5073	0.5398	0.6218	0.5038	0.6189	0.0456	0.6540	0.8780	0.5383
attn	human_ruizorera	human	ENST00000892647.1	ARMCX3	protein_coding	uORF	997	1212	3822	12866	1494	0.5451	0.5549	0.5590	0.6095	0.6053	0.0389	0.4132	0.5991	0.5381
attn	human_ruizorera	human	ENST00000698772.1	PRPF40A	protein_coding	annotated	23	2827	7401	11685	11677	0.5907	0.6537	0.6272	0.5651	0.5963	0.0342	0.4723	0.8557	0.5380
attn	human_ruizorera	human	ENST00000324932.12	NUP98	protein_coding	annotated	184	5586	6726	10500	10477	0.5380	0.5593	0.5686	0.5282	0.5590	0.0132	0.5449	0.8540	0.5378
attn	human_ruizorera	human	ENST00000219345.10	PLA2G15	protein_coding	annotated	55	1293	2694	5294	5278	0.5498	0.6075	0.6421	0.5270	0.6216	0.0472	0.5038	0.8342	0.5377
attn	human_ruizorera	human	ENST00000646199.1	AIG1	protein_coding	annotated	73	768	3064	5337	5282	0.6421	0.6817	0.7191	0.6109	0.6813	0.0740	0.4260	0.8404	0.5373
attn	human_ruizorera	human	ENST00000284984.8	ADAMTS1	protein_coding	annotated	456	3359	5183	16520	15507	0.5194	0.5510	0.5948	0.4994	0.5796	0.0262	0.4713	0.8276	0.5362
attn	human_ruizorera	human	ENST00000336233.10	LIPA	protein_coding	annotated	41	1240	2496	3942	3906	0.6608	0.6141	0.6281	0.6317	0.5905	0.0322	0.5223	0.8390	0.5361
attn	human_ruizorera	human	ENST00000871630.1	YPEL5	protein_coding	annotated	163	528	2222	11249	10971	0.7054	0.7231	0.7229	0.6716	0.6808	0.0745	0.3107	0.8526	0.5359
attn	human_ruizorera	human	ENST00000947481.1	FNDC3B	protein_coding	annotated	91	3705	3830	14879	14761	0.5498	0.5700	0.5753	0.5399	0.5642	0.0176	0.4934	0.8178	0.5358
attn	human_ruizorera	human	ENST00000434127.3	SPRY4	protein_coding	annotated	226	1125	4904	2934	2499	0.5828	0.5926	0.6475	0.5482	0.6310	0.0528	0.5208	0.8375	0.5358
attn	human_ruizorera	human	ENST00000314797.10	COPG1	protein_coding	annotated	105	2729	3078	32785	32616	0.5395	0.5466	0.5679	0.5305	0.5591	0.0149	0.3826	0.8743	0.5353
attn	human_ruizorera	human	ENST00000555414.5	APEX1	protein_coding	annotated	217	1173	1437	10779	10069	0.5985	0.5715	0.6045	0.5973	0.6090	0.0424	0.3951	0.8494	0.5353
attn	human_ruizorera	human	ENST00000534083.5	ST3GAL4	protein_coding	uORF	206	316	1919	665	15	0.3684	0.4042	0.3750	0.1793	0.6297	0.0526	0.6647	0.9333	0.5350
attn	human_ruizorera	human	ENST00000322684.7	MSI2	protein_coding	annotated	36	791	1860	2277	2277	0.6451	0.6268	0.6240	0.6163	0.5921	0.0338	0.4981	0.8458	0.5349
attn	human_ruizorera	human	ENST00000407215.7	SCRN2	protein_coding	annotated	83	1219	1779	4324	3738	0.5074	0.5430	0.5926	0.5237	0.5948	0.0354	0.5142	0.8590	0.5346
attn	human_ruizorera	human	ENST00000354546.10	ANXA6	protein_coding	annotated	126	2147	2889	136214	135231	0.5320	0.5860	0.6188	0.5167	0.6034	0.0401	0.2632	0.9021	0.5343
attn	human_ruizorera	human	ENST00000698750.1	PPIP5K2	protein_coding	uORF	144	278	5947	2218	211	0.2753	0.3313	0.3244	0.5420	0.6560	0.0649	0.6183	0.7725	0.5343
attn	human_ruizorera	human	ENST00000299608.7	TMX3	protein_coding	annotated	128	1492	4737	8028	7968	0.5932	0.6085	0.6302	0.5446	0.5799	0.0278	0.4506	0.8496	0.5339
attn	human_ruizorera	human	ENST00000394945.6	SPOCK1	protein_coding	annotated	149	1468	4824	22490	22408	0.6128	0.5852	0.6248	0.5761	0.5839	0.0301	0.3517	0.8299	0.5337
attn	human_ruizorera	human	ENST00000554455.5	HNRNPC	protein_coding	annotated	191	1111	1784	13486	11549	0.6177	0.6538	0.5997	0.6518	0.6376	0.0572	0.2792	0.7664	0.5334
attn	human_ruizorera	human	ENST00000254803.4	UTP3	protein_coding	annotated	147	1586	2020	8075	7934	0.6050	0.5963	0.5861	0.5894	0.5684	0.0217	0.4692	0.8427	0.5332
attn	human_ruizorera	human	ENST00000356884.11	BICD2	protein_coding	annotated	90	2657	6448	5177	5143	0.5811	0.5954	0.5947	0.5508	0.5624	0.0182	0.5411	0.9020	0.5332
attn	human_ruizorera	human	ENST00000247020.9	SDF2	protein_coding	annotated	31	666	1309	3637	3619	0.5765	0.6085	0.6516	0.5365	0.6147	0.0465	0.4695	0.8372	0.5331
attn	human_ruizorera	human	ENST00000590208.5	MBD1	protein_coding	annotated	348	2315	2913	5139	4823	0.5066	0.4745	0.5462	0.4944	0.5974	0.0378	0.5408	0.8285	0.5329
attn	human_ruizorera	human	ENST00000428931.6	UBAP2L	protein_coding	annotated	62	3325	3877	22084	22056	0.5088	0.5451	0.5789	0.5006	0.5708	0.0233	0.4370	0.8694	0.5328
attn	human_ruizorera	human	ENST00000626352.2	PPIL2	protein_coding	annotated	79	1662	2625	4144	4142	0.5734	0.5828	0.5962	0.5504	0.5729	0.0246	0.5405	0.8071	0.5326
attn	human_ruizorera	human	ENST00000488633.2	CIAO1	protein_coding	annotated	127	1146	3968	8431	8331	0.5879	0.5943	0.6179	0.5408	0.5723	0.0243	0.4307	0.8708	0.5326
attn	human_ruizorera	human	ENST00000859735.1	BGN	protein_coding	annotated	398	1903	3004	14822	14797	0.7124	0.5960	0.6351	0.6991	0.6122	0.0456	0.4069	0.8036	0.5324
attn	human_ruizorera	human	ENST00000268099.13	SCAMP2	protein_coding	annotated	111	1100	2453	6632	6506	0.6103	0.6149	0.6158	0.5802	0.5842	0.0312	0.4655	0.8054	0.5321
attn	human_ruizorera	human	ENST00000330899.5	DNAJA1	protein_coding	annotated	122	1315	2319	21513	21379	0.5125	0.5355	0.6354	0.4834	0.6084	0.0439	0.3604	0.8508	0.5321
attn	human_ruizorera	human	ENST00000234831.10	TMEM59	protein_coding	annotated	17	988	6457	17252	17235	0.5746	0.6167	0.6740	0.5200	0.6208	0.0501	0.3991	0.8449	0.5319
attn	human_ruizorera	human	ENST00000892581.1	ANXA4	protein_coding	annotated	113	1078	1204	1737	1716	0.6064	0.5603	0.5992	0.5949	0.5859	0.0322	0.5745	0.8607	0.5319
attn	human_ruizorera	human	ENST00000397410.10	AKAP8L	protein_coding	annotated	66	2006	2078	10457	10185	0.5111	0.5650	0.5971	0.5137	0.6042	0.0419	0.4485	0.7911	0.5319
attn	human_ruizorera	human	ENST00000880758.1	SRSF5	protein_coding	annotated	198	1016	1577	20847	20166	0.6295	0.5931	0.6461	0.6078	0.6206	0.0501	0.3344	0.8471	0.5317
attn	human_ruizorera	human	ENST00000394936.8	PSAP	protein_coding	annotated	31	1605	2748	145402	145186	0.7440	0.6186	0.6448	0.7324	0.6170	0.0485	0.2710	0.8730	0.5315
attn	human_ruizorera	human	ENST00000883294.1	WARS1	protein_coding	annotated	222	1637	2724	20484	20034	0.6468	0.5867	0.6021	0.6301	0.5779	0.0281	0.3864	0.8153	0.5315
attn	human_ruizorera	human	ENST00000317089.10	DNAJA2	protein_coding	annotated	103	1341	3008	18383	18261	0.6229	0.6082	0.6136	0.5848	0.5695	0.0234	0.3990	0.8150	0.5313
attn	human_ruizorera	human	ENST00000435786.6	PML	protein_coding	annotated	70	1905	3643	3878	3524	0.6363	0.6615	0.6015	0.6246	0.5831	0.0312	0.5762	0.8632	0.5311
attn	human_ruizorera	human	ENST00000264954.5	GRPEL1	protein_coding	annotated	33	686	2653	4509	4496	0.6007	0.6061	0.7396	0.5759	0.7072	0.0872	0.4352	0.8585	0.5311
attn	human_ruizorera	human	ENST00000392564.5	GRB2	protein_coding	annotated	237	890	3182	7970	7107	0.5147	0.6639	0.7098	0.4618	0.6670	0.0714	0.4493	0.8230	0.5310
attn	human_ruizorera	human	ENST00000269468.10	MBD1	protein_coding	annotated	187	2004	3009	5237	4880	0.5139	0.4817	0.5453	0.4934	0.5937	0.0370	0.5417	0.8311	0.5308
attn	human_ruizorera	human	ENST00000253686.7	MRPS25	protein_coding	annotated	122	643	4572	2516	2433	0.7674	0.6995	0.7462	0.7609	0.7366	0.0978	0.3492	0.8483	0.5308
attn	human_ruizorera	human	ENST00000540163.5	RBM7	protein_coding	annotated	643	1443	4243	1003	982	0.7334	0.7588	0.6699	0.7246	0.6580	0.0678	0.4914	0.8177	0.5306
attn	human_ruizorera	human	ENST00000393892.8	CNP	protein_coding	annotated	91	1356	5172	11510	11413	0.5795	0.6012	0.6258	0.5281	0.5753	0.0272	0.4286	0.8682	0.5306
attn	human_ruizorera	human	ENST00000308580.12	TMOD3	protein_coding	annotated	259	1317	8232	2410	2103	0.6830	0.6744	0.6268	0.6802	0.6192	0.0502	0.5387	0.8412	0.5304
attn	human_ruizorera	human	ENST00000300249.10	MAPRE2	protein_coding	annotated	128	1111	4212	15704	15530	0.6210	0.6252	0.6385	0.5850	0.5961	0.0386	0.3628	0.8516	0.5304
attn	human_ruizorera	human	ENST00000684405.2	FBXW2	protein_coding	uORF	35	163	8270	1599	226	0.5536	0.5926	0.6424	0.3868	0.7220	0.0932	0.5584	0.6504	0.5298
attn	human_ruizorera	human	ENST00000370500.10	GTF2B	protein_coding	annotated	69	1019	1599	5580	5549	0.5708	0.6057	0.6273	0.5407	0.5976	0.0398	0.4690	0.8427	0.5297
attn	human_ruizorera	human	ENST00000869284.1	PNPLA2	protein_coding	annotated	301	1815	2171	9287	9177	0.5615	0.5824	0.5971	0.5479	0.5834	0.0324	0.4245	0.8758	0.5294
attn	human_ruizorera	human	ENST00000294256.12	SYVN1	protein_coding	annotated	95	1945	3048	5649	5596	0.5736	0.6054	0.5942	0.5543	0.5726	0.0266	0.5205	0.8524	0.5292
attn	human_ruizorera	human	ENST00000377843.8	CSNK1A1	protein_coding	annotated	476	1489	5360	18308	16675	0.5352	0.6074	0.6614	0.5254	0.6524	0.0662	0.3323	0.8255	0.5290
attn	human_ruizorera	human	ENST00000228495.11	KCTD10	protein_coding	annotated	39	980	3920	14440	14399	0.6143	0.6171	0.6779	0.5789	0.6366	0.0594	0.3641	0.8467	0.5285
attn	human_ruizorera	human	ENST00000375436.9	RCC2	protein_coding	annotated	142	1710	4040	6135	6048	0.6504	0.6870	0.6284	0.6350	0.6077	0.0456	0.4739	0.8791	0.5285
attn	human_ruizorera	human	ENST00000226760.5	WFS1	protein_coding	annotated	171	2843	3640	12533	12388	0.5967	0.6296	0.5842	0.5849	0.5682	0.0245	0.4814	0.8776	0.5284
attn	human_ruizorera	human	ENST00000874164.1	NOSIP	protein_coding	annotated	196	1104	1144	9592	9545	0.5923	0.5701	0.5898	0.5808	0.5773	0.0298	0.4158	0.8845	0.5281
attn	human_ruizorera	human	ENST00000220325.9	EHD4	protein_coding	annotated	64	1689	6401	22082	21862	0.6305	0.6250	0.6112	0.5818	0.5558	0.0178	0.4107	0.8469	0.5276
attn	human_ruizorera	human	ENST00000370087.5	SSR4	protein_coding	annotated	135	680	745	19275	19272	0.5485	0.5721	0.6858	0.5323	0.6689	0.0740	0.3191	0.8852	0.5275
attn	human_ruizorera	human	ENST00000646789.1	DIRAS3	protein_coding	annotated	146	835	1481	5935	5723	0.5761	0.5814	0.6200	0.5380	0.5824	0.0330	0.4269	0.8826	0.5275
attn	human_ruizorera	human	ENST00000908328.1	MORF4L2	protein_coding	uORF	23	160	3259	20636	464	0.4802	0.5698	0.5503	0.4877	0.6427	0.0629	0.3681	0.7974	0.5273
attn	human_ruizorera	human	ENST00000880560.1	NAP1L1	protein_coding	annotated	133	1308	4990	10099	10020	0.6539	0.6098	0.6990	0.6418	0.6810	0.0790	0.3644	0.7683	0.5272
attn	human_ruizorera	human	ENST00000306627.8	UBE2E1	protein_coding	annotated	168	749	1783	8245	7336	0.5709	0.6092	0.5777	0.5971	0.6012	0.0431	0.3612	0.7188	0.5272
attn	human_ruizorera	human	ENST00000928133.1	CKAP5	protein_coding	annotated	206	6304	6792	32663	32607	0.4893	0.5358	0.5721	0.4855	0.5680	0.0254	0.4525	0.8660	0.5268
attn	human_ruizorera	human	ENST00000260648.10	PREPL	protein_coding	annotated	960	3143	3672	11830	11820	0.6803	0.6188	0.5965	0.6684	0.5749	0.0294	0.4476	0.8239	0.5265
attn	human_ruizorera	human	ENST00000405941.3	TMEM18	protein_coding	annotated	66	497	654	1290	1289	0.6827	0.6671	0.6376	0.6676	0.6178	0.0519	0.5195	0.8270	0.5261
attn	human_ruizorera	human	ENST00000396777.8	ARFIP2	protein_coding	annotated	144	1169	1763	2781	2659	0.6213	0.5557	0.6459	0.6091	0.6226	0.0543	0.5239	0.8473	0.5260
attn	human_ruizorera	human	ENST00000327031.9	FLII	protein_coding	annotated	49	3858	4181	24446	24435	0.5098	0.5337	0.5653	0.5049	0.5601	0.0214	0.4456	0.8734	0.5259
attn	human_ruizorera	human	ENST00000367103.4	MAPKAPK2	protein_coding	annotated	326	1528	3091	6903	6703	0.6027	0.6038	0.6425	0.5805	0.6155	0.0510	0.4296	0.8483	0.5258
attn	human_ruizorera	human	ENST00000672341.1	AIMP1	protein_coding	annotated	44	1009	2773	7251	7245	0.5801	0.6233	0.6556	0.5461	0.6190	0.0527	0.4069	0.8595	0.5258
attn	human_ruizorera	human	ENST00000422424.7	CIAO2B	protein_coding	annotated	39	530	668	6872	6870	0.5489	0.5901	0.6407	0.5339	0.6272	0.0568	0.3858	0.8967	0.5255
attn	human_ruizorera	human	ENST00000880750.1	THBS1	protein_coding	annotated	263	3775	7226	109935	108472	0.5285	0.6054	0.6008	0.4926	0.5664	0.0254	0.3455	0.8556	0.5253
attn	human_ruizorera	human	ENST00000677389.1	LMNA	protein_coding	annotated	209	1927	2029	44308	43467	0.5281	0.5687	0.6005	0.5147	0.5862	0.0364	0.3459	0.8628	0.5252
attn	human_ruizorera	human	ENST00000337392.10	CLPTM1	protein_coding	annotated	17	2026	2470	11943	11933	0.5564	0.5567	0.5785	0.5435	0.5646	0.0246	0.4532	0.8794	0.5249
attn	human_ruizorera	human	ENST00000370253.6	FNBP1L	protein_coding	annotated	1	1644	3889	3475	3473	0.6276	0.6124	0.6085	0.5988	0.5728	0.0294	0.5620	0.8500	0.5247
attn	human_ruizorera	human	ENST00000287025.4	MTERF3	protein_coding	annotated	121	1374	1463	2030	2007	0.5170	0.5713	0.6188	0.5128	0.6157	0.0517	0.5300	0.8764	0.5247
attn	human_ruizorera	human	ENST00000263774.9	NDUFS3	protein_coding	annotated	19	813	894	13358	13351	0.5501	0.5646	0.6037	0.5422	0.5956	0.0418	0.3794	0.8772	0.5245
attn	human_ruizorera	human	ENST00000371269.9	DHCR24	protein_coding	annotated	77	1627	4233	9747	9655	0.6795	0.6069	0.6092	0.6562	0.5735	0.0300	0.4459	0.8821	0.5244
attn	human_ruizorera	human	ENST00000395135.7	PML	protein_coding	annotated	141	2042	2199	3579	3546	0.6340	0.6567	0.5929	0.6281	0.5804	0.0338	0.5765	0.8627	0.5243
attn	human_ruizorera	human	ENST00000532743.6	RAD51	protein_coding	annotated	104	1123	1539	1275	1275	0.5683	0.5649	0.6206	0.5536	0.6058	0.0471	0.5652	0.8384	0.5243
attn	human_ruizorera	human	ENST00000263645.10	CD81	protein_coding	annotated	241	951	1482	91027	90376	0.6815	0.7485	0.7006	0.6647	0.6732	0.0775	0.2451	0.8872	0.5242
attn	human_ruizorera	human	ENST00000313010.8	PRCP	protein_coding	annotated	29	1519	3489	8733	8730	0.6148	0.5812	0.6013	0.5795	0.5595	0.0223	0.4567	0.8408	0.5238
attn	human_ruizorera	human	ENST00000528157.7	MANF	protein_coding	annotated	44	601	909	11982	11956	0.7005	0.6799	0.6569	0.6830	0.6307	0.0595	0.3727	0.8574	0.5235
attn	human_ruizorera	human	ENST00000230901.9	BRD8	protein_coding	annotated	17	2872	3198	5932	5904	0.4793	0.5218	0.5879	0.4747	0.5835	0.0361	0.5487	0.8699	0.5234
attn	human_ruizorera	human	ENST00000908984.1	TIMP3	protein_coding	annotated	259	894	2706	40440	36814	0.7472	0.6852	0.6607	0.7314	0.6240	0.0565	0.3047	0.8303	0.5233
attn	human_ruizorera	human	ENST00000862959.1	ILVBL	protein_coding	annotated	312	2210	2485	8469	8380	0.5598	0.4823	0.5117	0.6128	0.5696	0.0285	0.4752	0.8593	0.5233
attn	human_ruizorera	human	ENST00000313899.12	HNRNPD	protein_coding	annotated	314	1381	3068	32288	30393	0.6422	0.6738	0.6682	0.6296	0.6488	0.0677	0.2853	0.8460	0.5233
attn	human_ruizorera	human	ENST00000610888.4	MED22	protein_coding	annotated	235	657	3867	2726	2106	0.5789	0.6402	0.6256	0.5245	0.6383	0.0631	0.5292	0.8542	0.5232
attn	human_ruizorera	human	ENST00000481195.6	PPP2CA	protein_coding	annotated	213	1142	4582	2377	954	0.7550	0.6868	0.7183	0.6672	0.7915	0.1186	0.3583	0.6405	0.5232
attn	human_ruizorera	human	ENST00000415213.7	BNIP2	protein_coding	annotated	67	1197	1509	4112	4111	0.5850	0.5935	0.6052	0.5713	0.5900	0.0396	0.4952	0.8397	0.5232
attn	human_ruizorera	human	ENST00000266087.12	FBXO7	protein_coding	annotated	193	1761	2060	8274	8207	0.5254	0.5470	0.5910	0.5115	0.5775	0.0330	0.4496	0.8498	0.5230
attn	human_ruizorera	human	ENST00000336735.9	SEL1L	protein_coding	annotated	110	2494	7919	17737	17410	0.5575	0.5829	0.5973	0.5139	0.5535	0.0193	0.4404	0.8626	0.5230
attn	human_ruizorera	human	ENST00000407936.5	POLR2F	protein_coding	annotated	92	568	582	3024	2944	0.6731	0.7927	0.7693	0.6708	0.7680	0.1118	0.3620	0.8862	0.5227
attn	human_ruizorera	human	ENST00000634733.1	H3C6	protein_coding	annotated	361	771	2679	11520	11115	0.5644	0.5735	0.6348	0.5647	0.6384	0.0635	0.3119	0.8863	0.5225
attn	human_ruizorera	human	ENST00000291568.7	CSTB	protein_coding	annotated	40	336	588	3116	3099	0.6743	0.6607	0.6980	0.6497	0.6681	0.0764	0.3687	0.8596	0.5223
attn	human_ruizorera	human	ENST00000270645.8	RCN3	protein_coding	annotated	63	1049	1469	13805	13692	0.6182	0.6050	0.6003	0.5963	0.5736	0.0316	0.3953	0.8382	0.5218
attn	human_ruizorera	human	ENST00000307892.13	CYB5B	protein_coding	annotated	66	518	4262	7516	7482	0.6333	0.6999	0.7370	0.5901	0.6969	0.0879	0.3639	0.8678	0.5218
attn	human_ruizorera	human	ENST00000327367.9	SMAD3	protein_coding	annotated	554	1831	6464	5874	5393	0.5800	0.5678	0.5952	0.5601	0.5733	0.0315	0.5067	0.8630	0.5218
attn	human_ruizorera	human	ENST00000379095.5	NGRN	protein_coding	annotated	42	917	1340	5085	5060	0.6474	0.6041	0.7712	0.6440	0.7688	0.1125	0.3043	0.8966	0.5217
attn	human_ruizorera	human	ENST00000393987.2	DNPH1	protein_coding	annotated	23	469	796	3622	2641	0.6560	0.5731	0.5879	0.7001	0.6218	0.0563	0.4449	0.8387	0.5217
attn	human_ruizorera	human	ENST00000355192.8	MSRB3	protein_coding	annotated	127	705	4290	6301	6183	0.6424	0.6392	0.6630	0.5941	0.6048	0.0481	0.4068	0.8096	0.5217
attn	human_ruizorera	human	ENST00000503974.5	PDLIM5	protein_coding	annotated	104	1555	2081	132301	131692	0.6559	0.5990	0.5860	0.6418	0.5645	0.0267	0.2834	0.8399	0.5214
attn	human_ruizorera	human	ENST00000295927.4	PTX3	protein_coding	annotated	85	1230	1884	6660	6660	0.5759	0.5843	0.5910	0.5454	0.5592	0.0237	0.4705	0.8503	0.5213
attn	human_ruizorera	human	ENST00000245812.8	ALKBH7	protein_coding	annotated	28	693	970	8108	8072	0.5480	0.6178	0.6437	0.5357	0.6302	0.0606	0.4411	0.7121	0.5212
attn	human_ruizorera	human	ENST00000897108.1	SMTN	protein_coding	annotated	220	2967	3745	5050	4980	0.5535	0.5726	0.5645	0.5396	0.5500	0.0184	0.5579	0.8703	0.5211
attn	human_ruizorera	human	ENST00000526683.6	PUF60	protein_coding	annotated	13	1692	1868	21064	21062	0.5116	0.5312	0.5981	0.5067	0.5932	0.0426	0.3839	0.8776	0.5209
attn	human_ruizorera	human	ENST00000343815.10	UBAP2L	protein_coding	annotated	107	3058	3411	20645	20628	0.4887	0.5278	0.5683	0.4811	0.5608	0.0249	0.4375	0.8677	0.5209
attn	human_ruizorera	human	ENST00000937089.1	DDX5	protein_coding	annotated	30	2033	2336	68402	68396	0.5662	0.6272	0.5849	0.5587	0.5748	0.0328	0.3347	0.8399	0.5209
attn	human_ruizorera	human	ENST00000444957.3	REPIN1	protein_coding	Overlap_uORF	114	281	2969	2835	439	0.3250	0.3003	0.3252	0.5144	0.5750	0.0332	0.5609	0.5194	0.5205
attn	human_ruizorera	human	ENST00000288398.10	TPM1	protein_coding	annotated	199	1053	1295	1197741	1194600	0.5180	0.5570	0.6225	0.4957	0.6008	0.0468	0.1861	0.9036	0.5205
attn	human_ruizorera	human	ENST00000566188.5	PLA2G15	protein_coding	annotated	55	765	1203	4885	3665	0.6160	0.6783	0.7082	0.6112	0.6093	0.0512	0.5011	0.7351	0.5202
attn	human_ruizorera	human	ENST00000393893.5	CORO1B	protein_coding	annotated	134	1603	1931	3371	3356	0.5466	0.5591	0.5702	0.5291	0.5529	0.0208	0.5449	0.8686	0.5201
attn	human_ruizorera	human	ENST00000306869.7	DCXR	protein_coding	annotated	16	750	852	4018	4012	0.5355	0.5792	0.6252	0.5272	0.6173	0.0553	0.4732	0.8938	0.5198
attn	human_ruizorera	human	ENST00000596288.7	MCM3	protein_coding	annotated	69	2495	3068	23098	23071	0.6089	0.5496	0.5754	0.6003	0.5595	0.0249	0.4241	0.8638	0.5197
attn	human_ruizorera	human	ENST00000371224.7	ALDH18A1	protein_coding	annotated	144	2531	3352	11912	11839	0.5627	0.6004	0.5928	0.5474	0.5740	0.0332	0.4803	0.8498	0.5195
attn	human_ruizorera	human	ENST00000372183.7	EIF2B3	protein_coding	annotated	105	1343	1457	2880	2811	0.5103	0.5433	0.5970	0.5034	0.5917	0.0427	0.5445	0.8300	0.5195
attn	human_ruizorera	human	ENST00000342312.9	ADSL	protein_coding	annotated	57	1334	1808	1016	995	0.6300	0.6332	0.6506	0.6290	0.6514	0.0709	0.4904	0.8412	0.5195
attn	human_ruizorera	human	ENST00000927155.1	CPSF6	protein_coding	annotated	76	1731	1850	9675	9674	0.4650	0.5137	0.6114	0.4605	0.6068	0.0505	0.4379	0.8502	0.5192
attn	human_ruizorera	human	ENST00000369762.7	ATP6AP1	protein_coding	annotated	17	1429	2054	21319	21310	0.5548	0.5868	0.5987	0.5365	0.5792	0.0364	0.3479	0.9004	0.5189
attn	human_ruizorera	human	ENST00000305978.7	SCAND1	protein_coding	annotated	111	650	771	6660	6354	0.5429	0.5953	0.6360	0.5240	0.6204	0.0574	0.4055	0.7962	0.5187
attn	human_ruizorera	human	ENST00000622495.5	FBXO21	protein_coding	annotated	15	1880	5976	11708	11684	0.6124	0.5769	0.6105	0.5828	0.5719	0.0325	0.4494	0.8567	0.5187
