model	dataset	species	tx_id	gene	tx_biotype	orf_type	orf_tstart	orf_tstop	tx_len	psites_total	psites_in_orf	r_full	r_drop1	r_drop3	r_orf	r_drop_orf3	top1_frac	spread90	f0_obs_in_orf	score
attn	human_hepatocytes	human	ENST00000939943.1	CASP3	protein_coding	annotated	20	880	2453	12490	12405	0.8379	0.8387	0.8337	0.8269	0.8193	0.0466	0.4526	0.8467	0.7102
attn	human_hepatocytes	human	ENST00000264028.5	ARCN1	protein_coding	annotated	140	1675	3994	61596	60923	0.8507	0.8252	0.8163	0.8433	0.8002	0.0394	0.3775	0.8697	0.7102
attn	human_hepatocytes	human	ENST00000856772.1	EMP1	protein_coding	annotated	225	917	3000	23615	23402	0.8098	0.8187	0.8629	0.7955	0.8497	0.0575	0.3687	0.8685	0.7101
attn	human_hepatocytes	human	ENST00000338435.9	GLS	protein_coding	annotated	265	2061	4488	30451	30408	0.8198	0.8006	0.7914	0.8071	0.7721	0.0282	0.4517	0.8236	0.7099
attn	human_hepatocytes	human	ENST00000908317.1	MORF4L2	protein_coding	uORF	116	214	1980	163048	16796	0.8970	0.8855	0.8945	0.9063	0.7720	0.0283	0.2865	0.7745	0.7095
attn	human_hepatocytes	human	ENST00000354725.8	SND1	protein_coding	annotated	181	2913	3448	50883	50457	0.8352	0.8150	0.8186	0.8339	0.8137	0.0450	0.4334	0.8668	0.7092
attn	human_hepatocytes	human	ENST00000969129.1	MAPK1IP1L	protein_coding	annotated	299	1075	5948	7346	7123	0.8489	0.8391	0.8211	0.8396	0.8089	0.0432	0.4500	0.8005	0.7092
attn	human_hepatocytes	human	ENST00000443950.6	HNRNPF	protein_coding	annotated	488	1735	2755	43749	38191	0.7836	0.8222	0.7921	0.8136	0.7828	0.0330	0.3808	0.8605	0.7090
attn	human_hepatocytes	human	ENST00000283131.4	SMARCA5	protein_coding	annotated	224	3382	7684	32631	32614	0.8357	0.7952	0.7806	0.8232	0.7586	0.0229	0.5163	0.8439	0.7089
attn	human_hepatocytes	human	ENST00000398637.10	SLC38A1	protein_coding	annotated	727	2190	8097	14072	12270	0.7946	0.7992	0.7738	0.7987	0.7805	0.0321	0.5186	0.8574	0.7089
attn	human_hepatocytes	human	ENST00000855121.1	TRIP12	protein_coding	annotated	241	6444	6786	31821	31075	0.7253	0.7375	0.7395	0.7314	0.7344	0.0123	0.5712	0.8341	0.7085
attn	human_hepatocytes	human	ENST00000305586.11	FXR1	protein_coding	annotated	804	2414	3277	23842	21013	0.8222	0.8138	0.7936	0.8155	0.7804	0.0323	0.4719	0.8684	0.7083
attn	human_hepatocytes	human	ENST00000284984.8	ADAMTS1	protein_coding	annotated	456	3359	5183	317318	295718	0.7592	0.7375	0.7352	0.7673	0.7445	0.0170	0.2937	0.8697	0.7083
attn	human_hepatocytes	human	ENST00000446176.7	FNBP1	protein_coding	annotated	215	2068	5420	12463	12307	0.8306	0.8140	0.7773	0.8191	0.7573	0.0231	0.5402	0.8644	0.7073
attn	human_hepatocytes	human	ENST00000406660.4	EXOC7	protein_coding	annotated	43	522	718	3824	3816	0.8291	0.8259	0.8377	0.8216	0.8294	0.0515	0.5235	0.8653	0.7073
attn	human_hepatocytes	human	ENST00000216392.8	PYGL	protein_coding	annotated	81	2624	2799	21768	21747	0.7474	0.7608	0.7494	0.7461	0.7479	0.0192	0.5006	0.8864	0.7069
attn	human_hepatocytes	human	ENST00000373299.5	STXBP1	protein_coding	annotated	128	1912	3754	7026	6800	0.7641	0.7498	0.7519	0.7551	0.7416	0.0164	0.5950	0.8562	0.7069
attn	human_hepatocytes	human	ENST00000916045.1	MYH10	protein_coding	annotated	398	6418	8012	73413	73280	0.7361	0.7558	0.7468	0.7299	0.7390	0.0154	0.4901	0.8647	0.7065
attn	human_hepatocytes	human	ENST00000296511.10	ANXA5	protein_coding	annotated	154	1116	1638	253953	252883	0.8613	0.8089	0.8366	0.8552	0.8249	0.0503	0.3011	0.8643	0.7064
attn	human_hepatocytes	human	ENST00000434724.7	GSPT1	protein_coding	annotated	237	2150	7141	15925	15026	0.7834	0.7714	0.7545	0.7738	0.7421	0.0171	0.4869	0.8576	0.7059
attn	human_hepatocytes	human	ENST00000250241.12	ILF3	protein_coding	annotated	70	2142	3035	19292	18922	0.8950	0.8582	0.8069	0.8953	0.8039	0.0427	0.4901	0.8830	0.7058
attn	human_hepatocytes	human	ENST00000593152.6	ATP5F1A	protein_coding	uORF	123	395	2258	76164	3556	0.8569	0.7667	0.6998	0.9184	0.8506	0.0596	0.3582	0.9300	0.7058
attn	human_hepatocytes	human	ENST00000867221.1	AP3M1	protein_coding	annotated	580	1836	3883	12682	11978	0.7409	0.7389	0.7575	0.7263	0.7472	0.0194	0.5181	0.8538	0.7057
attn	human_hepatocytes	human	ENST00000261192.12	BCAT1	protein_coding	annotated	170	1330	9314	63105	60820	0.7706	0.8178	0.8235	0.7460	0.8021	0.0423	0.3303	0.8662	0.7053
attn	human_hepatocytes	human	ENST00000714437.1	TSPAN14	protein_coding	annotated	265	1077	4942	7952	7631	0.8074	0.8356	0.8526	0.7885	0.8338	0.0541	0.5028	0.8679	0.7050
attn	human_hepatocytes	human	ENST00000264167.11	AGPS	protein_coding	annotated	18	1994	7633	11098	11083	0.8260	0.8088	0.7862	0.8117	0.7623	0.0265	0.5576	0.8665	0.7046
attn	human_hepatocytes	human	ENST00000925589.1	SHMT2	protein_coding	annotated	201	1715	2080	29120	29088	0.7985	0.7631	0.7759	0.7916	0.7668	0.0285	0.4428	0.8320	0.7044
attn	human_hepatocytes	human	ENST00000393432.9	HNRNPH1	protein_coding	annotated	109	1458	2240	26257	25352	0.8538	0.8258	0.8000	0.8504	0.7916	0.0386	0.4455	0.8388	0.7043
attn	human_hepatocytes	human	ENST00000394434.7	LARS1	protein_coding	annotated	158	3688	4760	36049	35369	0.8070	0.7789	0.7539	0.8004	0.7427	0.0182	0.5134	0.8536	0.7040
attn	human_hepatocytes	human	ENST00000354546.10	ANXA6	protein_coding	annotated	126	2147	2889	95779	94333	0.8044	0.8058	0.7660	0.7984	0.7560	0.0244	0.3600	0.8934	0.7032
attn	human_hepatocytes	human	ENST00000358232.11	ELP2	protein_coding	annotated	36	2516	8432	24285	24266	0.8083	0.7860	0.7685	0.7927	0.7457	0.0200	0.4868	0.8219	0.7031
attn	human_hepatocytes	human	ENST00000397579.6	NFIB	protein_coding	annotated	1072	2535	3129	11485	8275	0.7190	0.7131	0.7223	0.7380	0.7532	0.0233	0.5499	0.8244	0.7030
attn	human_hepatocytes	human	ENST00000499023.7	PLRG1	protein_coding	annotated	93	1637	3317	18433	18179	0.7667	0.7754	0.7646	0.7443	0.7398	0.0175	0.5315	0.8312	0.7028
attn	human_hepatocytes	human	ENST00000594092.5	VRK3	protein_coding	annotated	126	1364	1831	4001	3907	0.7717	0.7519	0.7538	0.7712	0.7531	0.0235	0.5974	0.8149	0.7025
attn	human_hepatocytes	human	ENST00000316403.15	CLU	protein_coding	annotated	76	1425	2749	28761	28562	0.7969	0.8030	0.7703	0.7838	0.7529	0.0236	0.4049	0.9018	0.7020
attn	human_hepatocytes	human	ENST00000254799.11	GRSF1	protein_coding	annotated	64	1506	6610	28763	28542	0.8276	0.8052	0.7916	0.8091	0.7643	0.0285	0.4552	0.8291	0.7020
attn	human_hepatocytes	human	ENST00000535040.4	TPBG	protein_coding	annotated	937	2199	3392	11217	9972	0.7947	0.7881	0.8099	0.7918	0.8071	0.0456	0.4716	0.8709	0.7019
attn	human_hepatocytes	human	ENST00000447066.6	GLG1	protein_coding	annotated	19	3597	3626	98360	98343	0.7021	0.7251	0.7385	0.7016	0.7379	0.0172	0.3988	0.8813	0.7016
attn	human_hepatocytes	human	ENST00000647435.1	TPM2	protein_coding	annotated	109	963	1185	83927	83903	0.8292	0.8231	0.7919	0.8248	0.7859	0.0375	0.2753	0.9174	0.7016
attn	human_hepatocytes	human	ENST00000883294.1	WARS1	protein_coding	annotated	222	1637	2724	65004	63087	0.8710	0.8318	0.8107	0.8686	0.8037	0.0445	0.3469	0.8819	0.7016
attn	human_hepatocytes	human	ENST00000274031.8	SETD7	protein_coding	annotated	83	1183	6808	15006	14801	0.8294	0.8131	0.8094	0.8165	0.7892	0.0390	0.4525	0.8619	0.7013
attn	human_hepatocytes	human	ENST00000924091.1	GHITM	protein_coding	annotated	119	1156	1985	35568	34655	0.8195	0.7973	0.7745	0.8212	0.7740	0.0330	0.3916	0.8637	0.7010
attn	human_hepatocytes	human	ENST00000360110.9	TFRC	protein_coding	annotated	72	2354	5012	70082	68444	0.7346	0.7438	0.7539	0.7205	0.7409	0.0191	0.3972	0.8594	0.7004
attn	human_hepatocytes	human	ENST00000292807.9	AP2M1	protein_coding	annotated	149	1456	1931	124915	112323	0.7836	0.8182	0.7947	0.7460	0.7708	0.0321	0.3199	0.8115	0.7000
attn	human_hepatocytes	human	ENST00000534624.6	HSPA8	protein_coding	annotated	79	2019	2264	76359	76030	0.7960	0.8044	0.7913	0.7945	0.7897	0.0399	0.3206	0.8576	0.6998
attn	human_hepatocytes	human	ENST00000263734.5	EPAS1	protein_coding	annotated	506	3118	5155	23902	21392	0.6960	0.7829	0.7485	0.7964	0.7490	0.0231	0.5076	0.8604	0.6996
attn	human_hepatocytes	human	ENST00000398022.7	TM9SF4	protein_coding	annotated	28	1956	3768	27407	27366	0.6785	0.7348	0.7892	0.6588	0.7734	0.0334	0.4501	0.8789	0.6996
attn	human_hepatocytes	human	ENST00000901186.1	VRK3	protein_coding	annotated	148	1572	4199	4477	4383	0.7832	0.7666	0.7576	0.7724	0.7440	0.0210	0.6011	0.8204	0.6994
attn	human_hepatocytes	human	ENST00000334701.11	HSP90AA1	protein_coding	annotated	283	2847	3510	63832	63670	0.7945	0.7737	0.7806	0.7921	0.7777	0.0353	0.3297	0.8847	0.6992
attn	human_hepatocytes	human	ENST00000379454.9	ASPH	protein_coding	annotated	222	2498	5301	100671	98912	0.8056	0.7853	0.7726	0.7942	0.7535	0.0252	0.3671	0.8554	0.6991
attn	human_hepatocytes	human	ENST00000272227.8	PDIA6	protein_coding	annotated	90	1412	2279	166626	166432	0.7639	0.7727	0.7896	0.7506	0.7746	0.0342	0.3121	0.8614	0.6990
attn	human_hepatocytes	human	ENST00000371122.8	SMARCA1	protein_coding	annotated	131	3295	4099	44176	42641	0.7151	0.7425	0.7541	0.7391	0.7377	0.0183	0.4855	0.8563	0.6990
attn	human_hepatocytes	human	ENST00000354228.8	SEPTIN6	protein_coding	annotated	266	1555	1576	13171	12435	0.7047	0.7230	0.7718	0.7335	0.7609	0.0285	0.4831	0.8951	0.6990
attn	human_hepatocytes	human	ENST00000299259.10	COPS2	protein_coding	annotated	84	1436	2036	29711	29516	0.7968	0.8043	0.7861	0.7885	0.7751	0.0344	0.4259	0.8590	0.6989
attn	human_hepatocytes	human	ENST00000399455.2	USP47	protein_coding	annotated	121	4248	7396	16791	16243	0.7568	0.7833	0.7632	0.7216	0.7417	0.0202	0.5930	0.8482	0.6989
attn	human_hepatocytes	human	ENST00000644876.2	DDX3X	protein_coding	annotated	92	2080	4635	42860	42375	0.7554	0.7968	0.7785	0.7384	0.7599	0.0283	0.4188	0.8359	0.6984
attn	human_hepatocytes	human	ENST00000920777.1	GAPDH	protein_coding	annotated	321	1328	1529	212144	206173	0.8916	0.8768	0.8871	0.8999	0.9009	0.0788	0.1890	0.9143	0.6980
attn	human_hepatocytes	human	ENST00000264161.9	DARS1	protein_coding	annotated	159	1664	3099	39709	39653	0.7447	0.7528	0.7729	0.7240	0.7516	0.0250	0.4369	0.8406	0.6979
attn	human_hepatocytes	human	ENST00000880392.1	DOK4	protein_coding	annotated	427	1524	2984	2936	2609	0.6632	0.6712	0.6245	0.7690	0.7494	0.0242	0.6378	0.8655	0.6976
attn	human_hepatocytes	human	ENST00000537606.5	SNX17	protein_coding	annotated	249	1586	2400	24858	22884	0.8124	0.7707	0.7875	0.7497	0.7818	0.0377	0.4101	0.8836	0.6975
attn	human_hepatocytes	human	ENST00000439977.7	HERPUD1	protein_coding	annotated	104	1279	2853	21751	21062	0.7812	0.7418	0.7866	0.7702	0.7745	0.0348	0.4307	0.8407	0.6974
attn	human_hepatocytes	human	ENST00000371142.9	TM9SF3	protein_coding	annotated	178	1947	6100	40967	40152	0.8038	0.7837	0.7696	0.7870	0.7448	0.0223	0.4222	0.8213	0.6974
attn	human_hepatocytes	human	ENST00000336233.10	LIPA	protein_coding	annotated	41	1240	2496	24545	24391	0.8153	0.7842	0.7808	0.7996	0.7573	0.0277	0.4433	0.8586	0.6972
attn	human_hepatocytes	human	ENST00000263398.11	CD44	protein_coding	annotated	134	1219	4288	56858	56634	0.7741	0.7704	0.8133	0.7547	0.7914	0.0417	0.3381	0.8718	0.6971
attn	human_hepatocytes	human	ENST00000697928.1	SGPL1	protein_coding	annotated	236	1942	2426	6029	5874	0.7395	0.7581	0.7517	0.7327	0.7447	0.0224	0.6022	0.8606	0.6970
attn	human_hepatocytes	human	ENST00000517513.5	CASP3	protein_coding	annotated	236	784	964	10438	8259	0.7887	0.7803	0.8003	0.8101	0.8290	0.0558	0.4413	0.7967	0.6969
attn	human_hepatocytes	human	ENST00000291565.9	PDXK	protein_coding	annotated	167	1105	7341	19307	19075	0.9099	0.8764	0.8509	0.9019	0.8300	0.0562	0.4017	0.8737	0.6966
attn	human_hepatocytes	human	ENST00000940383.1	UBA1	protein_coding	annotated	2605	5865	6064	45925	44622	0.7282	0.7545	0.7433	0.7402	0.7268	0.0146	0.4572	0.8737	0.6966
attn	human_hepatocytes	human	ENST00000272427.11	EXOC6B	protein_coding	annotated	124	2559	5910	19782	19549	0.7577	0.7434	0.7587	0.7455	0.7434	0.0221	0.5234	0.8525	0.6964
attn	human_hepatocytes	human	ENST00000238081.8	YWHAQ	protein_coding	annotated	140	877	2196	84264	83047	0.8639	0.8365	0.8225	0.8538	0.8041	0.0470	0.2992	0.8852	0.6961
attn	human_hepatocytes	human	ENST00000630972.2	HSPH1	protein_coding	annotated	295	2877	3570	9740	9671	0.7134	0.7299	0.7377	0.7061	0.7307	0.0167	0.6032	0.8518	0.6958
attn	human_hepatocytes	human	ENST00000268059.10	PML	protein_coding	annotated	97	2586	3029	10143	9720	0.7408	0.7573	0.7630	0.7540	0.7529	0.0267	0.5277	0.8743	0.6954
attn	human_hepatocytes	human	ENST00000374586.8	TMEM245	protein_coding	annotated	35	2674	7999	15496	15431	0.7986	0.7758	0.7616	0.7869	0.7444	0.0230	0.5284	0.8698	0.6954
attn	human_hepatocytes	human	ENST00000519065.6	HDAC2	protein_coding	annotated	241	1707	9737	32012	31600	0.7986	0.7860	0.7832	0.7700	0.7472	0.0243	0.4379	0.8161	0.6954
attn	human_hepatocytes	human	ENST00000867774.1	NAP1L4	protein_coding	annotated	69	1196	2446	9680	9567	0.7956	0.7723	0.7740	0.7794	0.7533	0.0270	0.5316	0.8375	0.6953
attn	human_hepatocytes	human	ENST00000901329.1	ADD3	protein_coding	annotated	422	2446	4393	37679	36657	0.8206	0.8082	0.7595	0.8144	0.7461	0.0239	0.4611	0.8627	0.6953
attn	human_hepatocytes	human	ENST00000435786.6	PML	protein_coding	annotated	70	1905	3643	10119	9289	0.7344	0.7592	0.7676	0.7506	0.7526	0.0268	0.5238	0.8808	0.6950
attn	human_hepatocytes	human	ENST00000336592.11	CUL4B	protein_coding	annotated	55	2757	4906	43671	43535	0.7543	0.7422	0.7390	0.7348	0.7169	0.0107	0.4713	0.8128	0.6949
attn	human_hepatocytes	human	ENST00000341394.9	CAPRIN1	protein_coding	annotated	142	2271	5514	47294	47152	0.8393	0.8498	0.8211	0.8354	0.8076	0.0490	0.4183	0.8605	0.6946
attn	human_hepatocytes	human	ENST00000392133.7	XRCC5	protein_coding	annotated	177	2660	3761	86669	86652	0.7626	0.7559	0.7630	0.7531	0.7505	0.0261	0.3734	0.8594	0.6945
attn	human_hepatocytes	human	ENST00000862289.1	STX7	protein_coding	annotated	386	1171	9304	8205	7664	0.8279	0.8009	0.7998	0.8071	0.7703	0.0345	0.5465	0.8184	0.6944
attn	human_hepatocytes	human	ENST00000380529.5	SERPINB6	protein_coding	annotated	59	1231	1370	50379	50338	0.7701	0.7529	0.7885	0.7665	0.7834	0.0398	0.3462	0.8833	0.6943
attn	human_hepatocytes	human	ENST00000649679.1	LMBRD1	protein_coding	annotated	346	1749	2092	14840	13747	0.7728	0.7428	0.7498	0.7742	0.7516	0.0268	0.4938	0.8571	0.6940
attn	human_hepatocytes	human	ENST00000381298.7	IL6ST	protein_coding	annotated	284	3040	9027	220657	204297	0.7664	0.7881	0.7772	0.7662	0.7543	0.0280	0.2878	0.8684	0.6939
attn	human_hepatocytes	human	ENST00000309395.7	MOB1B	protein_coding	annotated	169	819	6930	7491	7367	0.8737	0.8602	0.8322	0.8567	0.8022	0.0473	0.5149	0.8158	0.6939
attn	human_hepatocytes	human	ENST00000893099.1	FKBP5	protein_coding	annotated	574	1947	4837	145002	142889	0.7751	0.7716	0.8094	0.7592	0.7876	0.0417	0.2988	0.8405	0.6936
attn	human_hepatocytes	human	ENST00000361162.10	RBM39	protein_coding	annotated	386	1960	2831	26576	22777	0.8029	0.8068	0.7499	0.8185	0.7612	0.0311	0.4556	0.8243	0.6936
attn	human_hepatocytes	human	ENST00000566286.5	TCF4	protein_coding	annotated	1	1995	2119	8400	8400	0.7933	0.7796	0.7814	0.7924	0.7797	0.0388	0.5933	0.8407	0.6932
attn	human_hepatocytes	human	ENST00000636580.2	ATP6AP2	protein_coding	annotated	97	1149	2242	57503	56942	0.8038	0.8071	0.7820	0.7910	0.7646	0.0328	0.3343	0.8407	0.6928
attn	human_hepatocytes	human	ENST00000359426.7	HK1	protein_coding	annotated	102	2855	3602	45858	45709	0.8231	0.7861	0.7608	0.8187	0.7526	0.0279	0.4444	0.8847	0.6926
attn	human_hepatocytes	human	ENST00000375643.7	IARS1	protein_coding	annotated	256	4056	4656	66884	65595	0.7205	0.7389	0.7249	0.7150	0.7191	0.0129	0.4660	0.8387	0.6926
attn	human_hepatocytes	human	ENST00000374450.8	EIF6	protein_coding	annotated	53	790	1069	15350	15330	0.7986	0.8019	0.7984	0.7915	0.7899	0.0431	0.4000	0.8674	0.6925
attn	human_hepatocytes	human	ENST00000460851.6	EIF2A	protein_coding	annotated	17	1774	3879	11564	11553	0.7653	0.7397	0.7656	0.7489	0.7470	0.0255	0.5530	0.8422	0.6925
attn	human_hepatocytes	human	ENST00000677230.1	PSMD1	protein_coding	annotated	182	3043	3852	23502	22980	0.7816	0.7745	0.7347	0.7781	0.7283	0.0172	0.5237	0.8662	0.6924
attn	human_hepatocytes	human	ENST00000949540.1	APOL1	protein_coding	annotated	146	1342	2832	39969	38159	0.7826	0.8048	0.7682	0.7715	0.7537	0.0285	0.3869	0.8472	0.6924
attn	human_hepatocytes	human	ENST00000321562.9	FKBP10	protein_coding	annotated	32	1780	2585	79803	79737	0.8819	0.8557	0.8138	0.8799	0.8066	0.0496	0.3165	0.8873	0.6923
attn	human_hepatocytes	human	ENST00000715464.1	SYMPK	protein_coding	uORF	1	135	4155	10149	102	0.5860	0.5767	0.5685	0.6629	0.7143	0.0108	0.5934	0.7353	0.6922
attn	human_hepatocytes	human	ENST00000583648.6	KPNB1	protein_coding	annotated	451	3081	6182	52253	52121	0.7591	0.7523	0.7535	0.7392	0.7275	0.0171	0.4421	0.8634	0.6921
attn	human_hepatocytes	human	ENST00000903178.1	RBPMS	protein_coding	annotated	553	1143	5887	16201	15941	0.9026	0.8824	0.8586	0.8917	0.8370	0.0607	0.4010	0.8345	0.6919
attn	human_hepatocytes	human	ENST00000371337.3	TMEM59	protein_coding	annotated	5	442	600	28693	28693	0.7685	0.7959	0.8011	0.7566	0.7898	0.0434	0.3636	0.8467	0.6919
attn	human_hepatocytes	human	ENST00000932235.1	ALCAM	protein_coding	annotated	704	2455	4911	16291	13795	0.7479	0.7345	0.7332	0.7377	0.7204	0.0139	0.5498	0.8262	0.6918
attn	human_hepatocytes	human	ENST00000287771.9	RBPMS	protein_coding	annotated	567	1181	2974	16172	15319	0.8859	0.8692	0.8436	0.8837	0.8372	0.0608	0.4015	0.8346	0.6918
attn	human_hepatocytes	human	ENST00000295633.8	FSTL1	protein_coding	annotated	97	1023	5682	344354	335647	0.8204	0.8187	0.7966	0.7949	0.7588	0.0310	0.2810	0.8545	0.6916
attn	human_hepatocytes	human	ENST00000251527.10	ESYT2	protein_coding	annotated	67	2748	5960	36625	36602	0.7566	0.7643	0.7491	0.7427	0.7319	0.0193	0.4392	0.8559	0.6915
attn	human_hepatocytes	human	ENST00000356948.11	PTBP1	protein_coding	annotated	47	1720	3206	41844	41290	0.7722	0.7745	0.7952	0.7604	0.7817	0.0404	0.3933	0.8944	0.6914
attn	human_hepatocytes	human	ENST00000892721.1	CSTF1	protein_coding	annotated	151	1446	1977	10482	10442	0.7096	0.7337	0.7574	0.6932	0.7424	0.0242	0.5567	0.8470	0.6910
attn	human_hepatocytes	human	ENST00000343984.5	SEPTIN6	protein_coding	annotated	266	1570	2693	13714	12978	0.7186	0.7377	0.7716	0.7271	0.7493	0.0273	0.4837	0.8901	0.6908
attn	human_hepatocytes	human	ENST00000377275.4	ARL5B	protein_coding	annotated	208	747	7170	3953	3786	0.8077	0.8078	0.8143	0.7844	0.7824	0.0410	0.5676	0.8302	0.6907
attn	human_hepatocytes	human	ENST00000373477.9	YARS1	protein_coding	annotated	115	1701	2443	38046	36627	0.7954	0.7694	0.7609	0.7981	0.7638	0.0335	0.4050	0.8963	0.6907
attn	human_hepatocytes	human	ENST00000444129.7	RECQL	protein_coding	annotated	512	2461	3745	16861	15712	0.7330	0.7966	0.7608	0.7232	0.7540	0.0294	0.5403	0.8357	0.6906
attn	human_hepatocytes	human	ENST00000864656.1	ACVR1	protein_coding	annotated	156	1712	2797	6510	6482	0.7568	0.7361	0.7575	0.7436	0.7417	0.0241	0.6027	0.8632	0.6906
attn	human_hepatocytes	human	ENST00000947446.1	NNMT	protein_coding	annotated	241	1035	1074	285944	265187	0.7995	0.8105	0.7920	0.7921	0.7830	0.0415	0.2480	0.8861	0.6901
attn	human_hepatocytes	human	ENST00000377813.6	RRBP1	protein_coding	annotated	314	4546	5049	60019	59092	0.7404	0.7257	0.7167	0.7366	0.7120	0.0109	0.4449	0.8585	0.6899
attn	human_hepatocytes	human	ENST00000651721.2	IPO5	protein_coding	annotated	181	3528	6002	24213	24194	0.7274	0.7274	0.7286	0.7113	0.7113	0.0106	0.5347	0.8573	0.6898
attn	human_hepatocytes	human	ENST00000274140.10	MARCHF6	protein_coding	annotated	205	2937	9641	25365	25315	0.7524	0.7390	0.7523	0.7281	0.7248	0.0170	0.5266	0.8377	0.6897
attn	human_hepatocytes	human	ENST00000533801.6	ATP2C1	protein_coding	annotated	504	3170	3690	14657	14164	0.7993	0.7539	0.7565	0.8011	0.7565	0.0309	0.5325	0.7864	0.6897
attn	human_hepatocytes	human	ENST00000265462.9	PRDX5	protein_coding	annotated	96	740	860	26915	26579	0.7820	0.8120	0.8143	0.7784	0.8108	0.0523	0.3307	0.8732	0.6897
attn	human_hepatocytes	human	ENST00000360568.8	P4HA2	protein_coding	annotated	83	1684	4547	195050	193660	0.7754	0.7326	0.7762	0.7579	0.7530	0.0295	0.2971	0.8780	0.6895
attn	human_hepatocytes	human	ENST00000409567.7	DCTN1	protein_coding	annotated	263	4024	4024	35497	35378	0.7782	0.7564	0.7333	0.7775	0.7318	0.0203	0.4738	0.8729	0.6894
attn	human_hepatocytes	human	ENST00000369626.8	SLC16A1	protein_coding	annotated	207	1709	3753	90242	84493	0.7906	0.7637	0.7626	0.7806	0.7468	0.0271	0.3594	0.8583	0.6890
attn	human_hepatocytes	human	ENST00000257787.6	AKIRIN2	protein_coding	annotated	550	1161	1898	9204	7922	0.8188	0.8017	0.7787	0.7970	0.7754	0.0390	0.4618	0.8142	0.6890
attn	human_hepatocytes	human	ENST00000265028.8	DNAJB11	protein_coding	annotated	179	1255	1640	10295	9719	0.7827	0.7612	0.7614	0.7802	0.7588	0.0322	0.4766	0.8009	0.6889
attn	human_hepatocytes	human	ENST00000967861.1	RPL28	protein_coding	annotated	130	810	848	20641	20639	0.9250	0.9296	0.9200	0.9244	0.9191	0.0877	0.2902	0.9180	0.6887
attn	human_hepatocytes	human	ENST00000336273.8	MTDH	protein_coding	annotated	324	2072	7662	22361	21314	0.8013	0.7788	0.7846	0.7898	0.7652	0.0350	0.4713	0.8551	0.6887
attn	human_hepatocytes	human	ENST00000262644.9	BPNT2	protein_coding	annotated	283	1362	7224	19895	18289	0.7777	0.7814	0.7715	0.7786	0.7469	0.0273	0.4104	0.8743	0.6886
attn	human_hepatocytes	human	ENST00000389645.7	CAPRIN1	protein_coding	annotated	141	2225	3498	46886	46768	0.8423	0.8356	0.8114	0.8395	0.8016	0.0494	0.4167	0.8611	0.6885
attn	human_hepatocytes	human	ENST00000053867.8	GRN	protein_coding	annotated	41	1822	2130	86840	86467	0.7772	0.7648	0.7445	0.7735	0.7393	0.0241	0.3364	0.8676	0.6885
attn	human_hepatocytes	human	ENST00000567074.7	UBE2I	protein_coding	annotated	4102	4851	7031	21155	20741	0.8592	0.8591	0.8516	0.8522	0.8422	0.0639	0.3203	0.8824	0.6884
attn	human_hepatocytes	human	ENST00000361557.5	PJA2	protein_coding	annotated	261	2387	4914	33372	32488	0.7085	0.7148	0.7522	0.6863	0.7325	0.0212	0.4961	0.8461	0.6883
attn	human_hepatocytes	human	ENST00000622495.5	FBXO21	protein_coding	annotated	15	1880	5976	13119	13073	0.7931	0.7834	0.7742	0.7744	0.7492	0.0285	0.5358	0.8645	0.6882
